Data;Esteira 1;Esteira 7;Esteira 13;Esteira 19;Esteira 25;Esteira 31;Esteira 37;Esteira 46;Total;G1;G2;G3;G4;G5;G6;Total E1;G8;G9;G10;G11;G12;Total E7;G14;G15;G16;G17;G18;Total E13;G20;G21;G22;G23;G24;Total E19;G26;G27;G28;G29;G30;Total E25;G32;G33;G34;G35;G36;Total E31;G38;G39;G40;G41;G42;G43;G44;G45;Total E37;G47;G48;Total E46
20/03/2024 13:57;266456;263005;236374;244953;227241;262399;88109;441370;2029907;0;7616;4067;76373;71875;63122;223053;191826;0;0;87877;6;279709;46465;77180;12791;52399;50470;239305;35414;44231;42386;126681;3;248715;3427;51921;36395;30357;45848;167948;0;73175;0;460;88089;161724;6484;0;0;0;0;0;11810;85712;104006;129532;178768;308300
20/03/2024 14:07;275241;270905;238460;251444;228384;269068;91775;450912;2076189;0;7281;8292;77565;72461;63282;228881;200855;0;0;88112;6;288973;43489;78051;10981;54905;51879;239305;38004;43065;44909;128854;3;254835;2667;54396;35064;30541;46995;169663;0;74667;0;427;88714;163808;0;0;0;0;0;0;16323;88944;105267;0;0;0
20/03/2024 14:19;284300;272610;243646;258208;231718;277372;97007;460882;2125743;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20/03/2024 14:29;290555;272610;249981;264239;233823;284089;106194;473863;2175354;0;8041;16183;78889;73161;63714;239988;201492;0;0;88136;6;289634;41106;78126;11322;61288;57025;248867;44681;43648;46968;132887;3;268187;1591;53011;36437;30703;50579;172321;0;76374;0;511;90220;167105;0;0;0;0;0;0;29930;106384;136314;147083;181336;328419
20/03/2024 14:39;297630;272610;255685;269793;241382;291376;119676;482919;2231071;0;7927;20041;79101;73486;64264;244819;201492;0;0;88136;6;289634;36656;79163;13519;61915;57614;248867;47170;43967;48658;133450;3;273248;0;56287;40519;32926;51729;181461;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20/03/2024 14:49;304887;274590;263074;274978;251751;298016;125891;491922;2285109;0;8121;23621;78028;75127;64894;249791;204587;0;0;88214;6;292807;32274;78777;12003;65125;60688;248867;49950;44724;49062;133829;3;277568;0;63099;37272;30747;57155;188273;0;77756;0;541;91173;169470;0;0;0;0;0;0;39579;112738;152317;161895;183508;345403
20/03/2024 14:59;310805;281051;269086;278868;258966;305002;134606;499224;2337608;0;8196;25576;77948;77365;65309;254394;210049;0;0;88674;6;298729;25830;78470;14995;67572;62000;248867;49841;46470;51152;134199;3;281665;3265;64293;38898;31044;59999;197499;0;78388;0;542;91491;170421;0;0;0;0;0;0;45608;117314;162922;165398;183733;349131
20/03/2024 15:09;315815;283671;277648;283966;264732;308715;146813;503077;2384437;0;8374;27084;78630;79091;65745;258924;212426;0;0;88843;6;301275;16853;79782;18880;69784;63568;248867;51989;48160;54223;134522;3;288897;2942;58972;43470;35009;62637;203030;0;78837;0;585;91667;171089;0;0;0;0;0;0;52268;117954;170222;168565;183870;352435
20/03/2024 15:25;325361;283671;290918;294037;274984;315459;165550;509013;2458993;0;9487;27801;78919;83038;66272;265517;212426;0;0;88843;6;301275;14489;80442;26355;73287;66062;260635;51861;52383;58365;135062;3;297674;1584;60247;46379;37965;66609;212784;0;79525;0;597;92081;172203;0;0;3193;0;0;0;54790;118458;176441;170179;184172;354351
20/03/2024 15:49;341055;283671;310307;311480;290120;323980;188104;510431;2559148;0;8437;30606;79997;88181;67099;274320;212426;0;0;88843;6;301275;52808;82260;37777;74232;67510;314587;61757;55595;64146;136126;3;317627;2135;71946;36444;44601;72684;227810;0;80059;0;519;92797;173375;1809;0;12728;0;65;0;55329;119060;188991;170334;184367;354701
20/03/2024 16:07;353005;283671;318978;326131;304895;327750;205436;512223;2632089;0;8556;34064;80102;91808;67334;281864;212426;0;0;88843;6;301275;53907;83104;43657;74647;67694;323009;69806;56963;66932;136422;3;330126;667;66755;50257;50301;74911;242891;0;80511;0;593;93159;174263;3286;0;16048;0;1215;0;63839;119511;203899;170551;184555;355106
20/03/2024 16:17;359335;283671;323276;333579;313134;329068;211874;513112;2667049;0;6099;38109;81617;92946;67402;286173;212426;0;0;88843;6;301275;54592;83716;46411;74781;67776;327276;74566;57469;68559;136541;3;337138;3561;69758;51007;52201;75789;252316;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20/03/2024 16:27;367411;283671;328749;338553;321282;329810;220685;513609;2703770;0;6871;41732;82081;94171;67468;292323;212426;0;0;88843;6;301275;55813;84218;47608;74959;67874;330472;78140;57831;69424;136646;3;342044;2364;73488;51809;54105;76526;258292;0;80879;0;554;93563;174996;0;0;16174;0;14743;0;71574;119951;222442;170763;184790;355553
20/03/2024 16:37;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;53932;83926;51086;75067;67957;331968;77200;61707;69851;136773;3;345534;4394;75530;53964;54601;76887;265376;0;80933;0;579;93740;175252;0;0;19682;0;18875;0;75194;120174;233925;170857;184889;355746
21/03/2024 07:11;68735;54667;24293;39163;15263;57796;172150;41744;473811;0;2326;3319;6657;8475;24247;45024;41132;0;0;15346;1;56479;8166;4229;4771;0;3117;20283;11617;20408;2727;7228;2;41982;1124;3472;0;2653;4442;11691;17106;15102;0;0;15213;47421;14264;4225;11478;37719;0;0;0;4;67690;16608;17362;33970
21/03/2024 07:21;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
21/03/2024 07:31;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
21/03/2024 07:41;89029;80880;40715;57052;29053;78080;187912;72857;635578;0;1242;2062;8975;15095;31819;59193;63543;0;0;24474;2;88019;1745;10998;3146;5118;7811;28818;15834;27258;5261;10889;2;59244;2040;4027;0;5650;7898;19615;20625;21061;0;0;22097;63783;20314;7574;11960;28664;0;0;0;9059;77571;22500;30440;52940
21/03/2024 07:51;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
21/03/2024 08:01;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
21/03/2024 08:11;105330;98412;54016;66331;30729;87762;199778;99439;741797;0;423;2283;10827;20555;36694;70782;78840;0;0;31249;2;110091;0;16119;2991;8992;10981;39083;17211;30795;6562;12854;2;67424;1982;4534;165;6048;8616;21345;22492;24413;0;0;26304;73209;24530;11786;9923;22299;0;0;0;23027;91565;22170;44030;66200
21/03/2024 08:24;106536;99386;55402;67253;36367;89779;210302;114104;779129;0;211;2545;11138;20813;37154;71861;80845;0;0;31749;2;112596;0;16754;3007;9712;11357;40830;17314;31883;6737;13424;2;69360;2355;5153;2728;8504;11092;29832;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
21/03/2024 08:34;111752;105618;61264;72373;41758;89779;221074;124095;827713;0;0;2507;12042;23656;39092;77297;87201;0;0;36321;2;123524;0;19493;2501;11588;12742;46324;18205;34480;6892;14370;1650;75597;2794;5046;2939;9588;12477;32844;22493;23878;0;0;26839;73210;27690;11046;13604;19546;0;0;0;40710;112596;21517;57449;78966
21/03/2024 08:44;121171;112726;69414;78399;45830;89779;228270;131909;877498;0;0;2304;11584;28009;41806;83703;93867;0;0;40711;2;134580;0;22859;2073;14069;14739;53740;18896;36008;7435;16437;4312;83088;2189;4377;4205;11789;14685;37245;22493;23878;0;0;26839;73210;25064;12102;16525;17328;0;0;0;49647;120666;22775;61847;84622
21/03/2024 08:54;127343;119746;78416;87571;50170;89779;237672;140139;930836;0;0;2209;12876;32257;43882;91224;101346;0;0;44447;2;145795;0;26077;5208;13854;16769;61908;17045;39065;9580;18366;7168;91224;1838;4599;5903;13132;16626;42098;22493;23878;0;0;26839;73210;26589;12967;15847;18476;0;0;0;56623;130502;26202;64742;90944
21/03/2024 09:04;134000;125934;86919;96881;51872;89779;244640;149371;979396;0;0;2741;14767;35149;45231;97888;107270;0;0;47300;2;154572;0;28816;2318;18998;18459;68591;17821;41378;11084;19432;10287;100002;1814;4594;6044;13311;16926;42689;22493;23878;0;0;26839;73210;24907;13182;15720;19955;0;0;0;64290;138054;31829;68046;99875
21/03/2024 09:14;141699;133070;93578;105865;52482;92462;255854;161343;1036353;0;0;2834;16212;38152;47241;104439;113531;0;0;50816;2;164349;14051;30143;3372;20383;19697;87646;19323;41405;14233;21298;12848;109107;1827;4533;6201;13514;17188;43263;24734;23705;0;0;29498;77937;23195;11155;20748;22369;0;0;0;69755;147222;38654;70477;109131
21/03/2024 09:24;148366;138167;101135;112725;52482;99316;263249;171071;1086511;0;0;2062;17864;41247;49068;110241;118710;0;0;53817;2;172529;14134;33971;4470;21388;20437;94400;20066;39817;19503;22208;15692;117286;1827;4533;6201;13514;17188;43263;26612;22592;0;0;34540;83744;24825;12522;20816;24002;0;0;0;74098;156263;45095;72732;117827
21/03/2024 09:34;156591;144078;107475;120973;53546;103906;273613;181617;1141799;0;77;1866;19058;44734;50816;116551;124843;0;0;57419;3;182265;16579;35934;4001;22852;21934;101300;19385;40046;22342;23605;18221;123599;2259;4280;7049;14710;18194;46492;27470;21760;0;0;36790;86020;28282;13344;21148;25245;0;0;0;79384;167403;52940;75180;128120
21/03/2024 09:44;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
21/03/2024 09:54;166555;154749;118555;133948;66295;103906;291571;200427;1236006;0;0;2876;20738;50226;52881;126721;136101;0;0;62288;4;198393;18126;40318;5836;24432;23097;111809;18950;42442;28318;25672;22230;137612;450;4224;9566;20742;21983;56965;27470;21760;0;0;36790;86020;29391;13144;24539;30391;0;0;0;86166;183631;64117;78484;142601
21/03/2024 10:04;172780;160157;124343;141027;71368;103906;299085;208379;1281045;0;0;2192;22460;52995;54162;131809;140281;0;0;63432;4;203717;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
21/03/2024 13:48;308521;273874;247136;241944;194977;211869;481024;373727;2333072;0;960;26868;70605;78437;63425;240295;222006;0;0;85489;7;307502;22707;73295;13042;65660;55327;230031;24541;55445;50110;65767;47896;243759;20641;33227;47707;25878;41387;168840;43330;45362;0;0;87147;175839;27043;23991;197622;0;0;0;103175;90504;442335;92109;83202;175311
21/03/2024 13:58;315073;278623;253902;245428;201155;215209;491347;378763;2379500;0;1515;27441;74554;78947;63562;246019;225671;0;0;85778;8;311457;22028;73218;19660;65813;56907;237626;24996;55442;52219;66371;49989;249017;20190;33640;51909;25751;41514;173004;43398;47238;0;0;87656;178292;27436;24873;204534;0;0;746;105382;90504;453475;92109;83202;175311
21/03/2024 14:08;322401;281331;263241;252356;205797;221295;499026;389225;2434672;0;1256;28318;78117;79549;63765;251005;228107;0;0;86055;8;314170;21280;74336;21339;68852;59613;245420;26316;57065;53385;66826;52927;256519;20568;34050;56383;25438;41827;178266;44957;49010;0;0;88694;182661;26549;28408;210385;0;0;1396;107227;90504;464469;92109;83202;175311
21/03/2024 14:18;327353;288842;270155;259078;212181;227788;507279;399826;2492502;0;2149;29628;79806;80043;63908;255534;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
21/03/2024 14:28;332108;294365;278686;265422;219123;230882;517544;409003;2547133;0;2563;31546;80937;80425;64025;259496;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
21/03/2024 14:38;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22760;75687;35300;71439;64372;269558;28326;65230;60107;68481;56229;278373;22799;34478;37538;51280;42261;188356;46536;51441;0;0;89592;187569;31762;32167;218626;0;0;3247;108828;90504;485134;88996;86315;175311
21/03/2024 14:48;344122;307477;293619;280726;221202;232902;527220;419613;2626881;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
21/03/2024 14:58;349877;312946;295286;288111;226931;240570;535421;432544;2681686;0;1770;40713;82679;82105;64674;271941;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
21/03/2024 15:08;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
21/03/2024 15:18;360536;325691;306229;290793;238448;250083;549974;443156;2764910;0;4487;46341;83667;83367;65038;282900;75614;16402;87710;88612;9;268347;24751;80693;43111;71493;65361;285409;29735;73714;62627;69501;57784;293361;24129;41658;38342;52849;46342;203320;59154;51984;0;0;91566;202704;39657;38032;239226;0;0;5259;111674;90504;524352;88996;86315;175311
21/03/2024 15:28;366591;331212;309812;296412;242734;255017;557765;448405;2807948;0;6290;49003;84088;83794;65122;288297;77370;19162;88101;88876;9;273518;24137;80302;48756;71491;65513;290199;31637;75985;63670;69731;58051;299074;23580;42938;37414;53654;48495;206081;62686;51710;0;0;91840;206236;43000;39889;244040;0;0;5302;112389;90504;535124;112068;187674;299742
21/03/2024 15:38;373310;336438;318582;302396;249217;259212;568892;452492;2860539;0;8882;51454;84547;84007;65212;294102;77274;23639;88583;89166;9;278671;22930;81178;53330;71446;65891;294775;36190;78124;64208;69884;58271;306677;22841;44938;37971;53368;50888;210006;65722;51396;0;0;92154;209272;43341;39663;249179;0;0;5557;112831;90504;541075;112775;188223;300998
21/03/2024 15:48;378730;342994;324820;308936;251526;261349;573547;453218;2895120;0;11765;53848;84773;84290;65279;299955;78604;27170;88902;89342;9;284027;24369;82212;58137;71508;66027;302253;40471;78909;64637;70030;58563;312610;23551;46333;38042;53232;53573;214731;68979;51138;0;0;92412;212529;46892;40606;56280;112866;0;5433;113231;90803;466111;112985;188786;301771
21/03/2024 15:58;384428;349987;331254;314957;258729;263231;582030;454385;2939001;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
21/03/2024 16:08;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
21/03/2024 16:18;397021;362617;342766;324602;272302;276595;602168;460492;3038563;0;25827;56473;85688;85106;65471;318565;84028;37799;89697;89875;9;301408;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
21/03/2024 16:28;403730;367940;351185;331487;282955;284181;613507;476728;3111713;0;29800;57311;85959;85372;65517;323959;85747;40230;90026;90039;9;306051;28993;84112;73973;71491;66563;325132;59733;79853;66155;70474;59384;335599;24577;59753;38929;53530;65705;242494;85393;49722;0;0;93828;228943;56723;48429;70546;117720;0;5506;115836;91616;506376;139870;190683;330553
22/03/2024 07:21;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
22/03/2024 07:31;64981;47724;37171;33709;55799;63780;115581;105507;524252;0;0;2507;8007;9860;24424;44798;7291;11144;3036;17566;0;39037;7318;10923;5289;6913;5468;35911;9666;11748;1547;5070;7843;35874;4702;15276;2286;4951;16223;43438;29183;0;0;0;17503;46686;1833;25221;10510;0;0;0;27300;51007;115871;34801;34468;69269
22/03/2024 07:41;71714;54609;43160;38379;61400;70495;124465;114738;578960;0;0;1875;8772;12002;27108;49757;12170;11375;8;21378;0;44931;7020;11841;5301;8459;6868;39489;10243;12130;2341;6531;9722;40967;1876;16996;3559;5732;18203;46366;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
22/03/2024 07:51;79112;60910;48710;44788;68336;75614;129749;131584;638803;0;0;965;9431;15623;30295;56314;18344;7722;0;26174;0;52240;7580;14627;5361;10241;8317;46126;12093;12173;4446;8076;11404;48192;6138;18488;4093;6966;20605;56290;33205;0;0;0;25020;58225;0;0;0;0;0;0;0;0;0;0;0;0
22/03/2024 08:01;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
22/03/2024 08:11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
22/03/2024 08:21;102395;79776;68828;69536;85180;83188;154124;169857;812884;0;0;1553;13078;23581;40351;78563;35770;0;0;37221;0;72991;8003;18947;4784;15424;13994;61152;21150;11092;11209;13823;15499;72773;8933;23446;5489;9800;26998;74666;35193;0;0;0;27818;63011;405;24967;19242;0;0;0;39547;70768;154929;48643;53085;101728
22/03/2024 08:31;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
22/03/2024 08:48;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
22/03/2024 08:58;129959;85395;95020;97935;110877;96376;177113;208260;1000935;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25/03/2024 07:31;83314;75630;26711;27076;40110;0;50088;124548;427477;0;6007;14088;16321;8777;19995;65188;40807;0;0;35642;1;76450;5911;11937;5045;0;6705;29598;7776;5261;4106;6057;8031;31231;392;13736;0;4980;7381;26489;27347;0;0;0;16233;43580;2116;8075;0;0;0;0;51865;0;62056;67017;8926;75943
25/03/2024 07:40;90539;82422;26711;35359;44874;0;54534;134506;468945;0;6187;13929;17785;10615;22154;70670;47924;0;0;40002;1;87927;4204;12600;5121;0;7673;29598;9471;6389;6331;7244;10015;39450;0;11304;3169;5618;8235;28326;28488;0;0;0;18576;47064;1886;7720;0;0;0;0;56905;0;66511;67017;8926;75943
25/03/2024 07:50;97105;90815;26711;43837;50030;0;61373;144350;514221;0;6696;14051;18618;12267;25148;76780;55794;0;0;43677;1;99472;757;15149;4974;349;8369;29598;9356;7798;8169;9658;12486;47467;0;10580;5066;6705;9406;31757;30735;0;0;0;22193;52928;2750;8490;0;0;0;0;69010;0;80250;67017;8926;75943
25/03/2024 08:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25/03/2024 08:10;111927;105871;26711;52782;66304;0;78331;164121;606047;0;6205;13843;19118;17803;30213;87182;69400;0;0;51163;1;120564;0;19037;3233;3182;9805;35257;9856;9867;10198;11061;15464;56446;10036;16453;1667;9414;12039;49609;32366;0;0;0;28277;60643;0;5425;0;0;0;0;90247;0;95672;70943;8926;79869
25/03/2024 08:20;118093;113262;26711;61587;72524;0;85851;174829;652857;0;5869;13626;20293;19680;32036;91504;75635;0;0;54214;1;129850;0;20755;2792;4370;10399;38316;11553;9505;13603;13676;17623;65960;9078;10969;7998;10064;13200;51309;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25/03/2024 08:31;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25/03/2024 08:41;118093;126015;26711;78029;77132;0;108187;199849;734016;0;5869;13626;20293;19680;32036;91504;87296;0;0;59190;1;146487;0;28512;2856;9321;13002;53691;11337;11145;19844;18237;21355;81918;7802;10563;8549;10722;13673;51309;34931;0;0;0;31658;66589;0;7772;0;0;0;0;119490;0;127262;70943;8926;79869
25/03/2024 08:50;118093;134100;26711;86675;77132;0;122715;210788;776214;0;5869;13626;20293;19680;32036;91504;96716;0;0;62231;1;158948;0;33189;2772;12356;14313;62630;10063;13782;22536;19468;23417;89266;6539;10833;8737;11092;14108;51309;34931;0;0;0;31658;66589;0;5299;1015;0;0;0;128422;0;134736;70943;8926;79869
25/03/2024 09:01;118257;142468;26711;94423;82926;0;134802;215114;814701;0;5777;13721;19872;20146;32419;91935;16634;49200;0;64194;1;130029;0;37005;2524;15669;15566;70764;10443;14636;26503;21569;24725;97876;5099;10749;8511;11952;14998;51309;35232;0;0;0;33647;68879;0;7833;4694;0;0;0;134332;0;146859;70943;8926;79869
25/03/2024 09:11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25/03/2024 09:21;121289;155106;26711;108921;87048;0;158027;233636;890738;0;5345;13825;20549;21220;32988;93927;17755;57240;0;67659;1;142655;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25/03/2024 09:31;121289;161066;26711;116372;93168;0;166722;242390;927718;0;5346;13825;20549;21220;32988;93928;16330;62021;0;69494;1;147846;0;42789;2649;22718;19062;87218;10297;20955;34035;25719;27992;118998;0;15421;2598;15405;18416;51840;36740;0;0;0;44293;81033;0;0;0;0;0;0;0;0;0;0;0;0
25/03/2024 09:41;121289;167270;26711;122360;97377;0;173644;251215;959866;0;5346;13825;20549;21220;32988;93928;17629;64797;0;71102;1;153529;0;43852;3638;24330;20316;92136;11284;21807;36447;26923;29239;125700;0;18638;0;16456;20422;55516;38640;0;0;0;47118;85758;2520;9039;15233;0;0;0;150975;0;177767;155113;8926;164039
25/03/2024 09:51;126853;175736;26711;129444;102514;0;180221;260378;1001857;0;4957;13897;18708;25722;35078;98362;18441;69579;0;73016;1;161037;0;44870;3905;24947;20705;94427;11179;23437;39864;27903;30097;132480;18572;19155;0;17241;22250;77218;40173;0;0;0;52175;92348;2342;8546;18683;0;0;0;155316;0;184887;159101;8926;168027
25/03/2024 10:01;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25/03/2024 10:18;130440;179360;26711;144628;118370;0;202369;286608;1088486;0;4486;13248;19196;28473;36774;102177;18845;71243;0;73636;1;163725;26808;45223;4014;25158;20834;122037;12648;26225;45419;30073;31734;146099;12120;22092;0;20179;23394;77785;41009;0;0;0;54069;95078;2966;8045;33112;0;0;0;163859;0;207982;175964;8926;184890
25/03/2024 10:28;130440;179360;26711;144628;120794;126179;210653;296843;1235608;0;4486;13248;19196;28473;36774;102177;18845;71243;0;73636;1;163725;26808;45223;4014;25158;20834;122037;12648;26225;45419;30073;31734;146099;22480;11482;11242;20727;23615;89546;42046;0;0;0;57503;99549;1959;10260;35650;0;0;0;167706;0;215575;0;0;0
25/03/2024 10:38;130440;179360;141329;144628;126066;126945;219226;306988;1374982;0;4486;13248;19196;28473;36774;102177;18845;71243;0;73636;1;163725;26808;45223;4014;25158;20834;122037;12648;26225;45419;30073;31734;146099;19285;11148;13638;21736;23739;89546;42148;0;0;0;59037;101185;0;14545;40678;0;0;0;170560;0;225783;200658;8926;209584
25/03/2024 10:48;130440;179360;141329;144628;130694;132460;229965;317152;1406028;0;4486;13248;19196;28473;36774;102177;18845;71243;0;73636;1;163725;26808;45223;4014;25158;20834;122037;12442;26343;45830;30073;31734;146422;14637;13664;14977;22529;23739;89546;45128;0;0;0;61925;107053;0;16789;45429;0;0;0;173365;0;235583;210556;8926;219482
25/03/2024 10:58;130440;179360;141329;148301;136066;134391;239063;326273;1435223;0;4486;13248;19196;28473;36774;102177;18845;71243;0;73636;1;163725;26808;45223;4014;25158;20834;122037;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25/03/2024 11:08;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25/03/2024 11:18;144085;190449;150502;160528;136066;134391;239063;326273;1481357;0;0;13736;21442;39310;41775;116263;24484;70956;0;77187;925;173552;27322;50119;3857;27238;22809;131345;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25/03/2024 11:28;155337;197315;155736;170280;136066;134391;239063;326273;1514461;0;2961;12176;24925;44627;43946;128635;29934;68563;0;78613;1892;179002;25992;53496;4024;28017;23642;135171;12029;38558;54558;34836;34431;174412;24045;13933;16809;22762;23739;101288;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25/03/2024 11:38;165005;205551;162328;176892;136066;134391;239063;327529;1546825;0;5103;12191;24065;50629;46287;138275;35788;66650;0;79538;2880;184856;26603;56264;4494;29154;24380;140895;10756;40750;54512;39572;35061;180651;24045;13933;16809;22762;23739;101288;44741;0;0;0;62312;107053;0;18935;47177;0;0;0;174663;0;240775;215296;8926;224222
25/03/2024 11:48;173377;212394;166180;184628;136066;134391;239063;327529;1573628;0;5015;12143;24939;56545;48018;146660;42934;64425;0;80759;3884;192002;27059;57323;4458;29681;24779;143300;10655;42306;56913;43186;36029;189089;24045;13933;16809;22762;23739;101288;44741;0;0;0;62312;107053;0;18935;47177;0;0;0;174663;0;240775;215296;8926;224222
25/03/2024 11:58;181801;220337;166518;194409;136066;134391;239063;327529;1600114;0;4615;13877;23909;61528;49721;153650;48178;62952;0;81459;4657;197246;27054;57507;4447;29731;24830;143569;13527;42298;58141;46047;37009;197022;24045;13933;16809;22762;23739;101288;44741;0;0;0;62312;107053;0;20031;49155;0;0;0;174781;0;243967;215357;8926;224283
